date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:05:57	2993/2993	---M--	200	added ('OK')	image/png	etag:%22bb1-5c884efa71a80%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/fancy_heading_hr_dark.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/fancy_heading_hr_dark.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:05:58	1160/1160	---M--	200	added ('OK')	image/png	etag:%22488-5c884efa70ae0%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/stripes/textline.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/stripes/textline.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:05:59	973/973	---M--	200	added ('OK')	image/png	etag:%223cd-5c884efa70ae0%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/stripes/stripes_10_b.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/stripes/stripes_10_b.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:00	956/956	---M--	200	added ('OK')	image/png	etag:%223bc-5c884efa71a80%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/timeline_top.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/timeline_top.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:01	2338/2338	---M--	200	added ('OK')	image/png	etag:%22922-5c884efa72a20%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/timeline_left.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/timeline_left.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:02	1151/1151	---M--	200	added ('OK')	image/png	etag:%2247f-5c884efa72a20%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/fancy_heading_hr.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/fancy_heading_hr.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:03	1077/1077	---M--	200	added ('OK')	image/png	etag:%22435-5c884efa72a20%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/bg_panel.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/images/bg_panel.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:04	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221676-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:11	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221676-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot?	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400d41d.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:11	78460/78460	---M--	200	added ('OK')	application/font-woff2	etag:%221327c-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff2	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff2	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:12	92136/92136	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22167e8-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:14	136516/136516	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221544-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.ttf	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.ttf	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:16	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6819-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.svg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.svg	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:16	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:17	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot?	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400d41d.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:19	13548/13548	---M--	200	added ('OK')	application/font-woff2	etag:%2234ec-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff2	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff2	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:19	16772/16772	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224184-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:20	34052/34052	---M--	200	added ('OK')	application/x-font-ttf	etag:%228504-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.ttf	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.ttf	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:22	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354a-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.svg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.svg	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:27	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223200e-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:28	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223200e-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot?	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900d41d.eot	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:28	80300/80300	---M--	200	added ('OK')	application/font-woff2	etag:%22139ac-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff2	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff2	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:29	104280/104280	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2219758-5c884efb94aa9%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:30	204528/204528	---M--	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.ttf	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.ttf	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:32	1494/1494	---M--	200	added ('OK')	image/png	etag:%225d6-5c884efa75900%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:32	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e0047-5c884efb93b09%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.svg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.svg	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:33	18277/18277	---M--	200	added ('OK')	image/jpeg	etag:%224765-5c884efa75900%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:34	3284/3284	---M--	200	added ('OK')	image/gif	etag:%22cd4-5c884efa75900%22	https://themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/2caf7.css)
00:06:35	74701/74701	---M--	200	added ('OK')	image/png	etag:%22123cd-5c82ca51be753%22	https://muffingroup.com/themeforest_images/betheme/demo/assets/header.png	C:/Users/kiwele/Desktop/restaurant/muffingroup.com/themeforest_images/betheme/demo/assets/header.png	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/de1da.css)
00:06:37	83012/83012	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Aug%202021%2007:06:36%20GMT	https://themes.muffingroup.com/be/steak2/Version/	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/Version/index.html	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/60da6.js)
00:06:37	83020/83020	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Aug%202021%2007:06:37%20GMT	https://themes.muffingroup.com/be/steak2/CustomEase.min.js	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/CustomEase.min.js	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/60da6.js)
00:06:38	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Aug%202021%2007:06:38%20GMT	https://themes.muffingroup.com/be/TweenLite.min.js	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/TweenLite.min.js	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/60da6.js)
00:06:39	19766/19766	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Aug%202021%2007:06:39%20GMT	https://player.vimeo.com/api/player.js	C:/Users/kiwele/Desktop/restaurant/player.vimeo.com/api/player.js	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/60da6.js)
00:06:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Aug%202021%2007:06:40%20GMT	https://themes.muffingroup.com/be/steak2/origin=https://	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/origin=https_/index.html	(from https://themes.muffingroup.com/be/steak2/wp-content/cache/minify/60da6.js)
00:06:41	1588/1588	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:06:40%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/10	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/10.json	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Aug%202021%2007:06:42%20GMT	https://themes.muffingroup.com/be/steak2/?p=10	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/index64b4.html	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:43	2426/2426	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:06:42%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fabout-us%2F	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embeda185.json	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:43	2854/2854	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Aug%202021%2007:06:43%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fabout-us%2F&format=xml	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embedac68	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:45	88678/88678	---M--	200	added ('OK')	image/png	etag:%2215a66-595036b611a0b%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-sectionbg5.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-sectionbg5.png	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:45	194956/194956	---M--	200	added ('OK')	image/png	etag:%222f98c-594ddfaaab340%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-about-pic2.png	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-about-pic2.png	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:47	208975/208975	---M--	200	added ('OK')	image/jpeg	etag:%223304f-59502f2886118%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-about-pic3.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-about-pic3.jpg	(from https://themes.muffingroup.com/be/steak2/about-us/)
00:06:47	84251/84251	---M--	200	added ('OK')	image/jpeg	etag:%221491b-5950486bcea16%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader2.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader2.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:48	1697/1697	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:06:48%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/16	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/16.json	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:49	2543/2543	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:06:49%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Four-menu%2F	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embedda22.json	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Aug%202021%2007:06:49%20GMT	https://themes.muffingroup.com/be/steak2/?p=16	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/index0e62.html	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:50	3007/3007	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Aug%202021%2007:06:50%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Four-menu%2F&format=xml	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embede71a	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:51	126443/126443	---M--	200	added ('OK')	image/jpeg	etag:%221edeb-594df2b6cd940%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic4.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic4.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:52	121163/121163	---M--	200	added ('OK')	image/jpeg	etag:%221d94b-594df2b7b310d%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic5.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic5.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:53	87916/87916	---M--	200	added ('OK')	image/jpeg	etag:%221576c-594df2b85df5f%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic6.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic6.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:54	73717/73717	---M--	200	added ('OK')	image/jpeg	etag:%2211ff5-594df2b907e12%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic7.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic7.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:54	118641/118641	---M--	200	added ('OK')	image/jpeg	etag:%221cf71-594df2b9b99c3%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic8.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic8.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:56	51529/51529	---M--	200	added ('OK')	image/jpeg	etag:%22c949-594df2ba83c13%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic9.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic9.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:57	95864/95864	---M--	200	added ('OK')	image/jpeg	etag:%2217678-594df2bb3e464%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic10.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic10.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:57	58886/58886	---M--	200	added ('OK')	image/jpeg	etag:%22e606-594df2bbfabf4%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic11.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-menu-pic11.jpg	(from https://themes.muffingroup.com/be/steak2/our-menu/)
00:06:59	200025/200025	---M--	200	added ('OK')	image/jpeg	etag:%2230d59-5950486d85191%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader3.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader3.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:00	1678/1678	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:06:59%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/14	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/14.json	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:01	2484/2484	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:07:00%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fgallery%2F	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed8500.json	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Aug%202021%2007:07:01%20GMT	https://themes.muffingroup.com/be/steak2/?p=14	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/index0b69.html	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:02	2939/2939	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Aug%202021%2007:07:01%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fgallery%2F&format=xml	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed667d	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:03	134651/134651	---M--	200	added ('OK')	image/jpeg	etag:%2220dfb-5950506aaab97%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic1.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic1.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:04	52947/52947	---M--	200	added ('OK')	image/jpeg	etag:%22ced3-5950506ac9f95%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic1-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic1-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:05	156566/156566	---M--	200	added ('OK')	image/jpeg	etag:%2226396-5950506bb93a1%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic2.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic2.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:06	70970/70970	---M--	200	added ('OK')	image/jpeg	etag:%221153a-5950506bd29de%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic2-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic2-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:08	73988/73988	---M--	200	added ('OK')	image/jpeg	etag:%2212104-5950506ca0aad%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic3.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic3.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:08	40200/40200	---M--	200	added ('OK')	image/jpeg	etag:%229d08-5950506cb81ab%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic3-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic3-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:09	81813/81813	---M--	200	added ('OK')	image/jpeg	etag:%2213f95-5950506d66e7c%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic4.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic4.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:09	44748/44748	---M--	200	added ('OK')	image/jpeg	etag:%22aecc-5950506d7e57a%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic4-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic4-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:11	67513/67513	---M--	200	added ('OK')	image/jpeg	etag:%22107b9-5950506e49769%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic5.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic5.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
